store_name,LINK_ID,lat_x,lot_x,유동인구_평균,lat_y,lot_y,일자,링크아이디,거리,차선수,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
강동구청DT,1240006700.0,37.529437,127.123835,24938.0,37.529437,127.123835,20210715.5,1240006700.0,698.0,2.0,34.98,36.754999999999995,38.6075,36.92,34.33,30.9475,27.785,24.01,23.289999999999996,20.1525,18.2775,17.35,17.32,16.73,16.5675,16.7675,16.555,17.0775,19.1975,20.185000000000002,23.4275,21.9375,23.547500000000003,27.3525
강동역,1240000550.0,37.536047,127.13308600000002,30164.0,37.536047,127.13308600000002,20210715.5,1240000550.0,742.0,5.0,33.7375,32.8925,32.293749999999996,32.427499999999995,33.261250000000004,31.05125,30.69,28.21125,27.075,26.942500000000003,26.428749999999997,26.183749999999996,25.66125,26.507499999999997,25.512500000000003,24.505,24.71125,23.39625,23.285,26.446250000000003,28.08875,28.30875,28.92375,31.66375
강북구청사거리,1080010975.0,37.640035399999995,127.02737660000001,27859.0,37.640035399999995,127.02737660000001,20210715.5,1080010975.0,443.25,2.0,28.076874999999998,29.498125,30.099999999999998,30.685624999999998,30.29125,28.805624999999996,25.929999999999996,23.469375,19.5425,17.366875,18.23875,18.499375000000004,19.5175,19.943125000000002,18.435000000000002,16.524375000000003,16.1175,16.709999999999997,16.248124999999998,16.933125,19.929999999999996,20.914374999999996,21.176875,23.880625000000002
강서구청사거리,1150012300.0,37.5549266,126.8523133,20504.0,37.5549266,126.8523133,20210715.5,1150012300.0,340.0,3.0,30.3575,29.1425,29.0925,25.8225,26.305,23.804999999999996,20.9125,16.0925,10.557500000000001,10.74,12.3225,17.232499999999998,17.1075,16.209999999999997,16.7275,16.6175,17.692500000000003,16.259999999999998,14.0125,18.244999999999997,18.2375,19.61,19.292499999999997,24.64
건국대,1040012000.0,37.5415592,127.07112440000002,33461.0,37.5415592,127.07112440000002,20210715.5,1040012000.0,877.0,3.0,24.592499999999998,26.754999999999995,26.340000000000003,27.815,27.214999999999996,23.285,19.485,16.177500000000002,12.5575,12.7375,13.920000000000002,17.822499999999998,18.8425,19.814999999999998,19.509999999999998,18.027500000000003,17.6425,16.265,18.79,21.0775,21.950000000000003,21.707500000000003,21.9575,23.647499999999997
건대입구,1040012000.0,37.5406604,127.0707225,33461.0,37.5406604,127.0707225,20210715.5,1040012000.0,877.0,3.0,24.592499999999998,26.754999999999995,26.340000000000003,27.815,27.214999999999996,23.285,19.485,16.177500000000002,12.5575,12.7375,13.920000000000002,17.822499999999998,18.8425,19.814999999999998,19.509999999999998,18.027500000000003,17.6425,16.265,18.79,21.0775,21.950000000000003,21.707500000000003,21.9575,23.647499999999997
경희궁로,1000026700.0,37.571759,126.97234299999997,22874.0,37.571759,126.97234299999997,20210715.5,1000026700.0,163.0,0.0,19.87125,23.067499999999995,17.865000000000002,19.526250000000005,17.965000000000003,20.470000000000002,21.366249999999997,19.874999999999996,16.43375,15.6075,16.111250000000002,15.661249999999999,16.055000000000003,18.195,16.68625,15.976250000000002,17.5275,16.778750000000002,15.392499999999998,17.215000000000003,19.27375,19.8875,19.305,19.9225
경희대삼거리,1050018700.0,37.591531,127.05201699999999,18320.0,37.591531,127.05201699999999,20210715.5,1050018700.0,880.0,2.0,25.307499999999997,25.0,25.2925,26.69,29.1725,27.307499999999997,25.404999999999998,23.134999999999998,22.4925,23.677500000000002,24.522500000000004,23.42,23.56,23.4625,23.755000000000003,22.835,22.375,22.89,23.935000000000002,23.61,23.394999999999996,23.32,24.547499999999996,25.605
공덕,1130001800.0,37.545913,126.952956,37752.0,37.545913,126.952956,20210715.5,1130001800.0,1309.0,4.0,32.0125,31.59,31.665,32.324999999999996,31.825,31.837500000000002,28.18,22.6225,17.847500000000004,21.6475,22.6275,22.572499999999998,24.0525,23.099999999999998,20.6475,21.8125,24.6325,26.067500000000003,24.6625,24.8625,26.357499999999998,26.0975,26.7025,28.855
공덕오거리,1056677866.6666666,37.542464100000004,126.95057730000002,20724.0,37.542464100000004,126.95057730000002,20210715.5,1056677866.6666666,488.6666666666667,2.3333333333333335,21.989166666666662,24.496666666666666,29.5425,29.06833333333334,29.975000000000005,24.439166666666665,20.508333333333336,18.030833333333334,13.691666666666668,15.335833333333333,15.504999999999997,16.9525,15.755000000000003,14.7575,14.118333333333334,14.131666666666668,15.92,15.3575,14.035833333333334,15.778333333333334,17.588333333333335,17.631666666666668,19.595,20.559166666666666
공릉DT,1100000300.0,37.6206884,127.0743116,42818.0,37.6206884,127.0743116,20210715.5,1100000300.0,912.0,2.0,28.270000000000003,27.919999999999998,27.1525,27.93,29.142500000000005,29.245,25.645,20.567500000000003,17.5875,18.9725,19.4425,20.450000000000003,21.7325,22.6875,21.275,19.8975,19.965,21.2175,20.185000000000002,21.8275,23.685,24.1375,23.942500000000003,26.5375
공릉역,1100000700.0,37.626337,127.07225200000002,42818.0,37.626337,127.07225200000002,20210715.5,1100000700.0,397.0,2.0,33.0575,33.432500000000005,31.947499999999998,35.665,34.815,34.192499999999995,29.415000000000003,25.7575,24.2425,21.8325,22.6525,23.1,25.252499999999998,25.345000000000002,24.005000000000003,23.052500000000002,22.180000000000003,22.6625,22.82,24.842499999999998,26.685,29.5225,27.99,30.5625
광나루,1040003900.0,37.547442,127.10593400000002,36473.0,37.547442,127.10593400000002,20210715.5,1040003900.0,1616.0,2.0,30.634999999999998,33.61,36.485,33.48,34.345000000000006,34.3225,26.215,19.27,16.47,18.4525,22.604999999999997,26.177500000000002,26.392500000000002,26.2825,26.424999999999997,26.5725,27.2175,25.682499999999997,25.130000000000003,25.2825,25.3975,27.69,28.597499999999997,30.799999999999997
광운대,1100008400.0,37.6231479,127.06070090000001,23363.0,37.6231479,127.06070090000001,20210715.5,1100008400.0,1097.0,1.0,28.715000000000003,30.877500000000005,30.994999999999997,30.1575,30.2175,27.0275,24.7175,24.875000000000004,25.22,23.972499999999997,22.4575,22.447499999999994,22.9575,22.8075,23.577499999999997,24.1975,21.997500000000002,20.9725,20.5875,20.330000000000002,20.949999999999996,22.64,23.889999999999997,25.3425
광장,1040011600.0,37.542518,127.099651,36473.0,37.542518,127.099651,20210715.5,1040011600.0,523.0,3.0,25.06,32.355000000000004,30.932499999999997,26.292499999999997,22.6725,19.0775,18.314999999999998,16.9625,16.805,16.744999999999997,19.134999999999998,21.060000000000002,23.04,22.8375,23.805,22.3525,24.105,22.785,21.034999999999997,22.354999999999997,23.8825,22.4325,27.7775,28.402499999999996
광화문D타워,1000006700.0,37.5714,126.9788297,22874.0,37.5714,126.9788297,20210715.5,1000006700.0,251.0,1.0,22.9075,24.804999999999996,26.810000000000002,23.065,26.1175,25.055,25.669999999999998,22.4025,16.6225,16.605,15.400000000000002,13.937499999999998,15.280000000000001,15.665,15.8025,15.3525,16.125,16.945,13.2225,14.39,16.6925,17.7025,20.38,22.36
광화문우체국,1000001400.0,37.569854,126.978083,28483.0,37.569854,126.978083,20210715.5,1000001400.0,204.0,4.0,29.697499999999998,33.015,30.71,31.7175,35.65,29.9775,28.98,27.9125,23.2725,19.474999999999998,19.565,19.745,22.2075,20.7575,20.06,21.4325,22.785000000000004,24.12,23.605000000000004,27.964999999999996,25.017500000000002,24.872500000000002,28.767500000000002,28.32
교대,1210019500.0,37.49236109999999,127.0142207,31186.0,37.49236109999999,127.0142207,20210715.5,1210019500.0,597.0,3.0,24.442499999999995,23.3525,26.034999999999997,28.310000000000002,26.837500000000002,26.377499999999998,25.145,26.967499999999998,24.8925,21.275000000000002,17.37,13.992499999999998,16.14,15.645,13.852500000000001,15.685,19.49,19.985,18.9325,19.759999999999998,24.32,23.994999999999997,21.5575,22.932499999999997
교대법원,1210022450.0,37.496329,127.013336,41208.0,37.496329,127.013336,20210715.5,1210022450.0,998.0,3.0,30.700000000000003,30.379999999999995,29.503750000000004,31.465000000000003,28.245000000000005,30.244999999999997,32.20500000000001,27.2975,25.743750000000002,23.785,23.83625,23.308750000000003,23.398749999999996,23.107499999999998,21.911249999999995,18.46,18.371250000000003,17.2125,17.13875,21.835,26.5225,26.53125,26.268749999999997,29.903749999999995
교대역,1210022100.0,37.494207,127.01394000000003,31186.0,37.494207,127.01394000000003,20210715.5,1210022100.0,998.0,2.75,31.688125000000007,32.7375,32.1475,33.03875,30.656875000000003,31.167499999999997,32.48875,28.238125000000004,26.516875,24.740624999999998,24.470000000000002,23.993125,23.660625,23.338749999999997,21.949374999999996,18.028125,17.559375,16.184375,16.0525,19.940624999999997,25.516875000000002,26.163124999999997,26.378125000000004,30.069999999999997
구로하이엔드,1160003800.0,NaN,NaN,39268.0,37.481618,126.893136,20210715.5,1160003800.0,2061.0,3.0,36.685,38.0675,37.06,40.57,37.345,34.715,34.07,28.6025,19.91,15.4025,22.200000000000003,28.767500000000002,31.162499999999998,31.08,31.002499999999998,27.9075,28.25,22.2575,18.305,18.21,22.9875,24.42,28.049999999999997,33.64
구역삼사거리,1220021380.0,37.49592355000001,127.0388645,97922.0,37.49592355000001,127.0388645,20210715.5,1220021380.0,538.2,2.6,28.5055,29.432500000000005,31.582499999999992,31.934499999999996,33.85199999999999,32.184999999999995,28.481500000000004,24.163999999999994,20.1085,17.557000000000002,16.7105,17.4535,17.889,17.262999999999998,16.776500000000002,15.545500000000004,14.507,14.128000000000004,13.339000000000002,14.960500000000001,19.1385,21.544,23.124499999999994,26.2435
구의DT,1040012900.0,37.5451984,127.08715870000002,21339.0,37.5451984,127.08715870000002,20210715.5,1040012900.0,479.0,3.0,26.265,25.92,26.652500000000003,26.5225,25.095000000000002,32.435,33.3775,25.240000000000002,17.005,13.952499999999999,13.179999999999998,16.6,20.9575,20.64,21.3125,20.754999999999995,19.85,18.362499999999997,17.54,19.0575,20.2775,22.307499999999997,27.075,28.9175
구의역,1040008400.0,37.53698,127.08401500000001,24498.0,37.53698,127.08401500000001,20210715.5,1040008400.0,509.0,2.0,22.497500000000002,21.735,24.5325,21.2725,20.73,19.002499999999998,20.3275,17.705,12.879999999999999,9.565,10.5625,16.9525,18.669999999999998,21.0275,19.3475,19.787499999999998,19.537499999999998,19.1575,18.572499999999998,20.38,20.84,20.919999999999998,21.565,22.9425
구파발역,1110015300.0,37.63446,126.91888100000003,63305.0,37.63446,126.91888100000003,20210715.5,1110015300.0,1329.0,1.0,13.4675,22.92,22.365000000000002,18.87,18.19,15.590000000000003,17.3925,18.17,16.0025,15.030000000000001,14.375,15.3425,15.0375,14.0975,15.080000000000002,14.915,13.055,13.475000000000001,15.472500000000002,16.94,16.302500000000002,14.825,15.907499999999999,17.3475
국기원사거리,1220024050.0,37.499517,127.03149499999998,97922.0,37.499517,127.03149499999998,20210715.5,1220024050.0,557.0,4.0,31.120000000000005,33.196250000000006,33.386250000000004,34.835,34.97,34.3325,31.52,26.862500000000004,24.58,23.423750000000002,22.47875,21.75625,22.139999999999997,20.5,17.1,14.32125,12.42875,10.4075,9.174999999999999,13.04125,22.305,25.031250000000004,25.561250000000005,29.3025
국립중앙의료원,1010015000.0,37.566516,127.00623759999999,21022.0,37.566516,127.00623759999999,20210715.5,1010015000.0,504.0,3.0,35.125,39.349999999999994,37.254999999999995,36.8725,41.307500000000005,37.1475,36.3575,30.89,25.197499999999998,24.29,24.7825,24.735,27.529999999999998,27.8675,24.54,25.1275,27.142500000000002,26.877499999999998,26.832500000000003,29.3775,30.1475,30.82,33.215,33.0875
군자역,1040009633.3333334,37.556965,127.07903200000005,19317.0,37.556965,127.07903200000005,20210715.5,1040009633.3333334,625.5,3.5,25.047916666666666,26.326249999999998,26.980000000000004,27.734166666666667,27.132499999999993,27.06041666666667,26.026250000000005,19.980416666666667,17.473333333333333,17.693749999999998,18.076666666666668,19.179583333333337,20.715,20.094583333333333,18.984583333333333,18.928749999999997,18.117916666666666,18.281666666666663,18.485833333333336,19.247083333333336,21.99666666666667,22.507500000000004,24.38208333333334,24.63
굽은다리역,1240013000.0,37.545403,127.143101,28627.0,37.545403,127.143101,20210715.5,1240013000.0,624.0,2.0,35.224999999999994,33.24,35.7375,38.082499999999996,41.05499999999999,38.84,33.5175,32.294999999999995,27.9725,26.0625,24.755000000000003,22.45,22.270000000000003,23.31,22.450000000000003,21.875,20.5025,21.455000000000002,21.1425,20.465000000000003,23.372500000000002,26.372500000000002,26.075000000000003,29.97
금천시흥,1170001900.0,37.448624,126.903183,28040.0,37.448624,126.903183,20210715.5,1170001900.0,562.0,2.0,21.127499999999998,22.0425,19.29,25.185000000000002,21.285000000000004,17.58,15.507500000000002,18.002499999999998,18.705,18.9175,18.865000000000002,18.947499999999998,17.9775,19.0175,18.4675,19.4625,17.69,18.3025,16.5625,16.595,20.9925,20.31,20.9925,19.9325
금호역,1030008700.0,37.5479939,127.0153343,12799.0,37.5479939,127.0153343,20210715.5,1030008700.0,411.0,3.0,44.57749999999999,47.42,47.745,49.864999999999995,48.900000000000006,47.325,45.51499999999999,37.7525,33.635,34.050000000000004,37.542500000000004,37.93,38.8775,37.965,37.09,37.6075,36.0175,37.4925,39.04,39.7725,39.21,39.69,40.925,43.5475
길동역,1240010100.0,37.5387433,127.13998790000002,51131.0,37.5387433,127.13998790000002,20210715.5,1240010100.0,811.0,3.0,25.809999999999995,25.884999999999998,27.057499999999994,27.714999999999996,27.9075,26.195,22.157500000000002,18.4925,12.9025,14.29,15.3525,15.6525,17.2225,16.77,16.4775,16.18,15.827499999999999,16.4775,16.7125,17.802500000000002,19.3175,19.625,20.465,22.757499999999997
까치산역,1150008000.0,37.532303000000006,126.84607700000001,47359.0,37.532303000000006,126.84607700000001,20210715.5,1150008000.0,355.0,3.0,23.6475,23.415,25.162499999999994,25.8675,24.727500000000003,21.0975,21.9375,14.274999999999999,10.8025,14.4125,12.264999999999999,11.1775,10.515,9.7225,9.5275,8.1025,7.3100000000000005,9.085,9.719999999999999,11.067500000000003,18.105,23.407499999999995,20.345,20.817500000000003
낙성대DT,1200001500.0,37.476169,126.965005,18871.0,37.476169,126.965005,20210715.5,1200001500.0,1782.0,4.0,33.425,34.724999999999994,35.42,36.49,37.302499999999995,34.09,29.9425,24.15,16.3975,21.1575,27.169999999999998,28.019999999999996,29.165,29.312500000000004,27.985,26.669999999999998,26.7575,26.855,28.0175,28.1125,28.1675,29.295,28.697499999999998,30.3375
낙성대역,1200001900.0,37.477946,126.961193,18871.0,37.477946,126.961193,20210715.5,1200001900.0,240.0,4.0,37.475,40.332499999999996,42.080000000000005,43.375,42.085,36.654999999999994,29.800000000000004,25.285000000000004,22.68,25.88,25.865000000000002,26.575,27.655,29.29,30.02,30.044999999999995,28.2225,27.6625,28.255,28.2025,28.870000000000005,30.905000000000005,31.299999999999997,33.545
남가좌사거리,1120009100.0,37.577386,126.92081499999998,20391.0,37.577386,126.92081499999998,20210715.5,1120009100.0,436.0,1.0,13.86,19.427500000000002,11.4475,13.1275,21.385,16.29,13.8575,16.44,13.247499999999999,13.8525,14.0375,13.7575,15.36,16.7075,14.66,15.350000000000001,16.182499999999997,14.817499999999999,14.320000000000002,15.784999999999998,14.575,14.967500000000001,14.295000000000002,16.365
남부터미널,1210015766.6666667,37.48467333999999,127.01694640000004,31186.0,37.48467333999999,127.01694640000004,20210715.5,1210015766.6666667,614.0,3.0,23.35083333333333,23.692499999999995,22.306666666666672,25.584166666666672,25.622500000000002,23.6525,22.6575,21.662499999999998,21.8075,18.029999999999998,16.7475,17.421666666666667,18.909999999999997,18.180000000000003,17.935000000000006,18.223333333333333,18.874166666666664,18.912499999999998,18.43333333333333,19.306666666666665,20.7225,21.74083333333333,20.9025,22.809166666666666
남부터미널2,1210015900.0,37.48436736,127.01421919999999,64170.0,37.48436736,127.01421919999999,20210715.5,1210015900.0,441.0,2.0,24.6575,26.1775,26.369999999999997,32.582499999999996,27.549999999999997,32.8575,30.9925,23.167499999999997,16.53,14.675,14.625,15.1725,19.2125,20.25,17.65,16.945,17.439999999999998,17.244999999999997,20.34,22.317499999999995,25.630000000000003,26.425000000000004,27.7175,30.3525
남성역,1210014450.0,37.484119800000016,126.97257390000003,19764.0,37.484119800000016,126.97257390000003,20210715.5,1210014450.0,1317.0,2.0,25.688750000000002,28.019999999999996,28.5,27.397499999999997,28.55375,27.136250000000004,25.14875,21.03,18.521250000000006,18.667499999999997,18.80875,19.45875,20.3825,20.216250000000002,20.105,19.822500000000005,18.058749999999996,16.965,16.125,15.329999999999997,17.989999999999995,20.633750000000003,21.80125,24.43625
내방역,1210018850.0,37.490004,126.99245500000005,25146.0,37.490004,126.99245500000005,20210715.5,1210018850.0,638.0,2.0,25.956249999999994,25.615000000000002,21.768750000000004,26.127499999999998,18.015,23.07875,23.378749999999997,23.827500000000004,21.495,21.316249999999997,20.391250000000003,19.17625,20.517500000000002,20.28125,18.5225,17.66375,16.298750000000002,15.5525,15.10125,18.37625,22.674999999999997,24.25375,24.395000000000003,24.5
노량진동,1190005100.0,37.513068,126.946537,36061.0,37.513068,126.946537,20210715.5,1190005100.0,904.0,3.0,28.94,32.8825,34.2925,32.14,33.8975,28.6075,25.8875,23.979999999999997,22.002499999999998,23.2675,22.3825,23.3125,23.207499999999996,23.252499999999998,23.725,24.12,22.65,22.325,22.4525,24.7875,24.775000000000002,24.939999999999998,25.1525,26.11
노량진역,1190006400.0,37.51339000000001,126.940879,36061.0,37.51339000000001,126.940879,20210715.5,1190006400.0,357.0,3.0,30.025,25.8525,27.1325,30.057499999999997,29.770000000000003,28.887499999999996,25.5525,21.262500000000003,18.810000000000002,22.28,21.482499999999998,22.1675,22.107499999999998,20.174999999999997,20.207499999999996,20.065,20.732499999999998,21.185,22.29,25.1025,22.31,23.585,23.8725,24.932499999999997
노원마들역,1100032100.0,37.660941,127.05800799999999,17677.0,37.660941,127.05800799999999,20210715.5,1100032100.0,560.0,3.0,26.095,30.73,34.8275,34.46,37.599999999999994,35.165000000000006,26.635,23.612499999999997,20.2525,19.055,19.865,20.455,20.465,19.6875,19.325000000000003,20.42,18.959999999999997,17.735,16.865000000000002,18.0775,19.695,19.4,21.46,23.889999999999997
노원역,1100003900.0,37.654751,127.060034,48537.0,37.654751,127.060034,20210715.5,1100003900.0,148.0,2.0,30.302500000000002,33.5175,25.0575,28.947499999999998,24.68,30.15,26.240000000000002,22.427500000000002,21.857499999999998,20.335,18.9875,21.39,21.56,20.862499999999997,19.990000000000002,18.805,17.575,16.88,18.07,20.3325,22.1875,22.7725,22.795,27.42
논현역사거리,1220027866.6666667,37.510178,127.02222299999995,41326.0,37.510178,127.02222299999995,20210715.5,1220027866.6666667,785.0,4.0,24.755,25.7025,26.992500000000003,28.390833333333333,27.81083333333333,29.09166666666667,27.623333333333335,24.495833333333334,22.499166666666667,20.88083333333333,19.759166666666665,17.351666666666667,17.070833333333333,16.836666666666666,16.504166666666666,15.5725,14.363333333333332,14.045833333333334,11.880833333333335,14.969166666666666,18.543333333333333,19.924166666666668,19.958333333333332,21.675833333333333
논현힐탑,1220029700.0,37.5115577,127.03226199999997,41704.0,37.5115577,127.03226199999997,20210715.5,1220029700.0,792.0,3.0,27.4775,28.814999999999998,28.625,28.922499999999996,31.9925,31.532500000000002,29.869999999999997,27.345,24.747500000000002,24.0125,23.020000000000003,22.279999999999998,22.275,23.06,22.545,22.4825,21.23,21.232499999999998,18.3125,21.645,24.817500000000003,25.682499999999997,24.065,23.9775
답십리역,1050004600.0,37.568466,127.051106,22891.0,37.568466,127.051106,20210715.5,1050004600.0,725.0,5.0,39.255,39.275,38.13,38.735,38.147499999999994,37.2975,35.42,29.705000000000002,26.1525,26.1025,25.715000000000003,25.7575,26.502499999999998,26.2025,25.427500000000002,26.427499999999995,26.672500000000003,27.002499999999994,27.0825,28.612499999999997,30.575000000000003,32.2,34.4375,35.4825
당산,1180040066.6666667,37.535164,126.899942,35769.0,37.535164,126.899942,20210715.5,1180040066.6666667,427.0,2.6666666666666665,29.276666666666667,31.405,33.31166666666667,34.51083333333333,34.217499999999994,32.44583333333333,28.489999999999995,25.700833333333335,21.234166666666663,20.228333333333335,21.346666666666668,22.017500000000002,22.151666666666667,21.527500000000003,20.689166666666665,21.386666666666667,20.16833333333333,20.413333333333338,17.208333333333332,16.030833333333334,18.066666666666666,21.076666666666668,21.779999999999998,24.258333333333336
당산대로,1180038466.6666667,37.533121,126.90380400000002,35769.0,37.533121,126.90380400000002,20210715.5,1180038466.6666667,401.0,3.0,29.489166666666662,28.906666666666666,30.71083333333333,33.66833333333334,30.792500000000004,28.357499999999998,27.129999999999995,25.211666666666662,24.845833333333335,23.700833333333335,22.635,22.081666666666663,22.26666666666667,22.886666666666667,21.680833333333336,21.645,21.234166666666667,22.799999999999997,20.115,19.785,24.015833333333333,23.956666666666667,23.115,22.488333333333333
당산역사거리,1180040033.3333333,37.53398399999999,126.90115599999997,35769.0,37.53398399999999,126.90115599999997,20210715.5,1180040033.3333333,427.0,2.3333333333333335,31.815833333333334,33.2875,33.00333333333333,33.899166666666666,34.165,35.04916666666667,29.784999999999997,27.14166666666667,23.96833333333333,23.266666666666666,23.405833333333334,23.672500000000003,23.690833333333334,23.7825,22.555833333333336,23.718333333333334,22.561666666666664,24.11916666666667,20.976666666666667,20.376666666666665,22.423333333333332,24.320833333333336,24.83,26.39166666666667
대우재단빌딩,1010002566.6666666,37.556781,126.97508100000003,22260.0,37.556781,126.97508100000003,20210715.5,1010002566.6666666,960.0,2.0,27.150000000000002,28.33083333333333,28.692499999999995,29.694999999999997,29.215,28.139166666666664,25.584166666666665,22.51,18.775000000000002,18.66,17.411666666666665,17.485833333333336,17.3225,18.29416666666667,17.889166666666664,17.53333333333333,17.48333333333333,18.11583333333333,18.77333333333333,22.019166666666667,21.78333333333333,23.64,23.8425,24.74416666666667
대치,1220024233.3333333,37.499661749999994,127.0622171,49688.0,37.499661749999994,127.0622171,20210715.5,1220024233.3333333,624.6666666666666,3.3333333333333335,27.736666666666665,30.960000000000004,33.49166666666667,34.20166666666667,34.762499999999996,29.611666666666668,27.219166666666666,23.57166666666667,19.55,17.87833333333333,19.035,20.111666666666665,20.64666666666667,18.970000000000002,18.434166666666666,18.26,17.9025,13.314166666666667,12.475833333333332,15.626666666666665,19.99916666666667,18.639166666666668,16.081666666666667,24.286666666666665
대치사거리,1220026200.0,37.503331,127.05881700000005,49688.0,37.503331,127.05881700000005,20210715.5,1220026200.0,531.0,2.6,27.612000000000005,31.688,29.657000000000004,29.5305,32.53099999999999,32.03249999999999,29.607499999999998,25.7635,21.019,17.824500000000004,17.714000000000002,17.479999999999997,19.721,19.283,18.0545,17.422000000000004,16.929499999999997,13.777000000000001,14.437000000000001,16.741999999999997,22.5655,22.378000000000004,18.4685,25.2425
